,id,author,birthDate,deathDate,gender,birthPlace,last,first
315,1372,柴崎芳太郎,1876-08-13,1938-01-29,male,,Shibazaki,Yoshitaro
316,684,内藤鳴雪,1847-05-29,1926-02-20,male,江戸,Naito,Meisetsu
317,1702,ベートーヴェンルートヴィヒ・ヴァン,1770-12,1827-03-26,male,Bonn,Beethoven,Ludwig van
318,1190,アルテンベルクペーター,1859-03-09,1919-01-08,male,Austria,ALTENBERG,PETER
319,252,金史良,1914-03-03,1950-00-00,male,Pyongyang,Kim,Sa-ryang
320,488,小柳司気太,1870-12-24,1940-07-18,male,,Oyanagi,Shigeta
321,275,近松秋江,1876-05-04,1944-04-23,male,岡山県,Chikamatsu,Shuko
322,1193,オイレンベルクヘルベルト,1876-01-25,1949-09-04,male,Cologne,Eulenberg,Herbert
323,1308,徳永直,1899-01-20,1958-02-15,male,花園村,Tokunaga,Sunao
324,1192,ホーフマンスタールフーゴー・フォン,1874-02-01,1929-07-15,male,Vienna,Hofmannsthal,Hugo von
325,978,竹越与三郎,1865-11-22,1950-01-12,male,Honjō-shuku,Takekoshi,Yosaburo
326,1229,クロポトキンピョートル・アレクセーヴィチ,1842-12-09,1921-02-08,male,Russia,Kropotkin,Pyotr Alkseevich
327,1272,溝口健二,1898-05-16,1956-08-24,male,東京都,Mizoguchi,Kenji
328,603,白鳥庫吉,1865-03-01,1942-04-01,male,茂原市,Shiratori,Kurakichi
329,134,佐左木俊郎,1900-04-14,1933-03-13,male,一栗村,Sasaki,Toshiro
330,304,牧逸馬,1900-01-17,1935-06-29,male,Sado district,Maki,Itsuma
331,1543,犬養健,1896-07-28,1960-08-28,male,東京,Inukai,Takeru
332,10,大久保ゆう,1982-00-00,,male,Kyoto Prefecture,Okubo,Yu
333,712,成島柳北,1837-03-22,1884-11-30,male,,Narushima,Ryuhoku
334,1575,濹上漁史,1837-03-22,1884-11-30,male,Tokyo,Bokujogyoshi,
335,48,南部修太郎,1892-10-12,1936-06-22,male,仙台市,Nanbu,Shutaro
336,1151,久米正雄,1891-11-23,1952-03-01,male,上田市,Kume,Masao
337,247,加能作次郎,1885-01-10,1941-08-05,male,,Kano,Sakujiro
338,930,山本禾太郎,1889-02-28,1951-03-16,male,神戸市,Yamamoto,Nogitaro
339,162,若山牧水,1885-08-24,1928-09-17,male,東郷町,Wakayama,Bokusui
340,388,淡島寒月,1859-11-17,1926-02-23,male,日本橋馬喰町,Awashima,Kangetsu
341,102,石橋忍月,1865-10-20,1926-02-01,male,福岡県,Ishibashi,Ningetsu
342,1154,岸田国士,1890-11-02,1954-03-05,male,Tokyo,Kishida,Kunio
343,212,竹久夢二,1884-09-16,1934-09-01,male,本庄村,Takehisa,Yumeji
344,457,大槻文彦,1847-12-22,1928-02-17,male,木挽町,Otsuki,Fumihiko
345,963,野上豊一郎,1883-09-14,1950-02-23,male,臼杵市,Nogami,Toyoichiro
346,1261,邦枝完二,1892-12-28,1956-08-02,male,東京都,Kunieda,Kanji
347,1222,高楠順次郎,1866-06-29,1945-06-28,male,三原市,Takakusu,Junjiro
348,1865,大堀竜太郎,,,unknown,unknown,Ohori,Ryutaro
349,1306,川田功,1882-00-00,1931-00-00,male,Japan,Kawada,Isao
350,278,津村信夫,1909-01-05,1944-06-27,male,神戸市,Tsumura,Nobuo
351,1178,テーラージェーン,1783-00-00,1824-00-00,unknown,,Taylor,Jane
352,1370,豊田三郎,1907-02-12,1959-11-18,male,下味見村,Toyoda,Saburo
353,221,平林初之輔,1892-11-08,1931-06-15,male,京都府,Hirabayashi,Hatsunosuke
354,606,杉田久女,1890-05-30,1946-01-21,female,鹿児島市,Sugita,Hisajo
355,754,福士幸次郎,1889-11-05,1946-10-11,male,弘前市,Fukushi,Kojiro
356,290,林不忘,1900-01-17,1935-06-29,male,Sado district,Hayashi,Fubo
357,565,斎藤緑雨,1868-01-24,1904-04-13,male,三重県,Saito,Ryokuu
358,959,相馬御風,1883-07-10,1950-05-08,male,糸魚川町,Soma,Gyofu
359,1123,チェスタートンギルバート・キース,1874-05-29,1936-06-14,male,Kensington,Chesterton,Gilbert Keith
360,72,山中貞雄,1909-11-07,1938-09-17,male,Kyoto,Yamanaka,Sadao
361,1703,ヴェーゲラーフランツ・ゲルハルト,1765-08-02,1848-05-07,male,Bonn,Wegeler,Franz Gerhard
362,491,片岡鉄兵,1894-02-02,1944-12-25,male,岡山県,Kataoka,Teppei
363,492,片上伸,1884-02-20,1928-03-05,male,愛媛県,Katagami,Noburu
364,1931,岡田武松,1874-08-17,1956-09-02,male,布佐町,Okada,Takematsu
365,1073,高田保,1895-03-28,1952-02-20,male,新治郡,Takada,Tamotsu
366,1704,ブロイニングエレオノーレ・フォン,1771-00-00,1841-00-00,female,Germany,Breuning,Eleonore von
367,1732,ボードレールシャルル・ピエール,1821-04-09,1867-08-31,male,former 11th arrondissement of Paris,Baudelaire,Charles Pierre
368,1294,兼常清佐,1885-11-22,1957-04-25,male,,Kanetsune,Kiyosuke
369,577,佐藤惣之助,1890-12-03,1942-05-15,male,仙台市,Sato,Sonosuke
370,159,辻潤,1884-10-04,1944-11-24,male,東京,Tsuji,Jun
371,1149,マルサストマス・ロバート,1766-02-13,1834-12-29,male,Westcott,Malthus,Thomas Robert
372,1251,ゴールドマンエマ,1869-06-27,1940-05-14,female,Kaunas,Goldman,Emma
373,165,内田魯庵,1868-04-27,1929-06-29,male,江戸,Uchida,Roan
374,1392,長谷健,1904-10-17,1957-12-21,male,梁川町,Hase,Ken
375,1577,服部宇之吉,1867-06-02,1939-07-11,male,,Hattori,Unokichi
376,1368,山本実彦,1885-01-05,1952-07-01,male,薩摩川内市,Yamamoto,Sanehiko
377,1533,宇野浩二,1891-07-26,1961-09-21,male,福岡市,Uno,Koji
378,526,木下利玄,1886-01-01,1925-02-15,male,岡山市,Kinoshita,Rigen
379,1147,相馬愛蔵,1870-11-08,1954-02-14,male,穂高町,Soma,Aizo
380,1148,相馬黒光,1876-09-12,1955-03-02,female,仙台市,Soma,Kokko
381,1542,青野季吉,1890-02-24,1961-06-23,male,佐渡市,Aono,Suekichi
382,1086,ゴーチェテオフィル,1811-08-30,1872-10-23,male,Tarbes,Gautier,Theophile
383,1521,長与善郎,1888-08-06,1961-10-29,male,Tokyo Prefecture,Nagayo,Yoshiro
384,1231,松本文三郎,1869-00-00,1944-12-18,male,,Matsumoto,Bunzaburo
385,1481,三木貞一,1861-00-00,1933-00-00,male,Japan,Miki,Teiichi
386,249,嘉村礒多,1897-12-15,1933-11-30,male,山口市,Kamura,Isota
387,1082,相馬泰三,1885-12-29,1952-05-15,male,,Soma,Taizo
388,112,水野仙子,1888-12-03,1919-05-31,female,須賀川市,Mizuno,Senko
389,1172,村山籌子,1903-11-07,1946-08-04,female,,Murayama,Kazuko
390,1295,レスコーフニコライ・セミョーノヴィチ,1831-02-16,1895-03-05,male,,Leskov,Nikolai Semyonovich
391,1396,原田義人,1918-08-05,1960-08-01,male,東京都,Harada,Yoshito
392,237,大町桂月,1869-03-06,1925-06-10,male,高知市,Omachi,Keigetsu
393,1101,ミルトンジョン,1608-12-09,1674-11-08,male,Cheapside,Milton,John
394,1374,大下藤次郎,1870-07-09,1911-10-10,male,東京都,Oshita,Tojiro
395,1379,小川登喜男,1908-00-00,1949-00-00,male,東京都,Ogawa,Tokio
396,1381,石井柏亭,1882-03-28,1958-12-29,male,御徒町,Ishii,Hakutei
397,141,坪内逍遥,1859-06-22,1935-02-28,male,太田宿,Tsubouchi,Shoyo
398,1037,原勝郎,1871-04-15,1924-01-12,male,山武郡,Hara,Katsuro
399,163,若松賤子,1864-04-06,1896-02-10,female,会津若松市,Wakamatsu,Shizuko
400,1476,大鹿卓,1898-08-25,1959-02-01,male,,Oshika,Taku
401,348,范曄,398-00-00,445-00-00,male,Jin dynasty,Fan,Ye
402,1567,橘樸,1881-10-14,1945-10-25,male,臼杵市,Tachibana,Shiraki
403,1337,阪井久良伎,1869-00-00,1945-00-00,unknown,Yokohama,sakai,Kuraki
404,802,三宅花圃,1869-02-04,1943-07-18,female,東京都,Miyake,Kaho
405,1375,鵜殿正雄,1877-00-00,1945-00-00,unknown,unknown,Udono,Masao
406,1373,木暮理太郎,1873-00-00,1944-05-07,male,,Kogure,Ritaro
407,1228,辻村もと子,1906-02-11,1946-05-24,female,北海道,Tsujimura,Motoko
408,1017,三上義夫,1875-02-16,1950-12-31,male,安芸高田市,Mikami,Yoshio
409,220,吉江喬松,1880-09-05,1940-03-26,male,塩尻市,Yoshie,Takamatsu
410,1389,シュウォッブマルセル,1867-08-25,1905-02-26,male,Chaville,Schwob,Marcel
411,940,別所梅之助,1872-01-21,1945-03-01,male,東京都,Bessho,Umenosuke
412,1388,新島襄,1843-02-12,1890-01-23,male,神田,Niijima,Jo
413,111,佐々木味津三,1896-03-18,1934-02-06,male,,Sasaki,Mitsuzo
414,1062,ストリンドベリアウグスト,1849-00-00,1912-00-00,male,Storkyrkoförsamlingen,Strindberg,August
415,1595,井上準之助,1869-05-06,1932-02-09,male,日田県,Inoue,Junnosuke
416,970,とだけん,1889-01-04,1936-03-11,male,Tokyo,Toda,Ken
417,1262,土原耕作,1889-01-04,1936-03-11,male,Tokyo,Tsuchihara,Kosaku
418,342,柴田流星,1879-02-28,1913-09-27,male,Japan,Shibata,Ryusei
419,1066,ビアスアンブローズ,1842-00-00,1914-00-00,male,Meigs County,Bierce,Ambrose
420,338,フランスアナトール,1844-04-16,1924-10-12,male,Paris,France,Anatole
421,1428,アインシュタインアルベルト,1879-03-14,1955-04-18,male,Ulm,Einstein,Albert
422,374,饗庭篁村,1855-09-25,1922-06-20,male,東京市,Aeba,Koson
423,1314,青柳喜兵衛,1904-01-01,1938-08-28,male,unknown,Aoyagi,Kihei
424,1990,芥川紗織,1924-05-24,1966-01-31,female,Takashi,Akutagawa,Saori
425,347,小川亮作,1910-00-00,1951-00-00,unknown,unknown,Ogawa,Ryosaku
426,380,浅井洌,1849-10-10,1938-02-27,male,,Asai,Retsu
427,1816,浅野正恭,1868-01-22,1954-10-20,male,源清田村 (1889-1942),Asano,Masayasu
428,225,阿部徳蔵,1889-00-00,1944-00-00,male,unknown,Abe,Tokuzo
429,1909,安倍能成,1883-12-23,1966-06-07,male,松山市,Abe,Yoshishige
430,1948,鮎川義介,1880-11-06,1967-02-13,male,山口市,Ayukawa,Yoshisuke
431,1902,新井紀一,1890-02-22,1966-03-13,male,,Arai,Kiichi
432,1716,アラルコンペドロ・アントニオ,1833-01-10,1891-07-19,male,Spain,Alarcon,Pedro Antonio
433,1221,荻原雲来,1869-03-22,1937-12-20,male,,Ogiwara,Unrai
434,2044,奥増夫,,,unknown,unknown,Oku,Masuo
435,366,アルチバシェッフミハイル・ペトローヴィチ,1878-11-05,1927-03-03,male,Dobroslavivka,Artsybashev,Mikhail Petrovich
436,1863,安西冬衛,1898-03-09,1965-08-24,male,奈良県,Anzai,Huyue
437,907,アンドレーエフレオニード・ニコラーエヴィチ,1871-00-00,1919-00-00,male,Oryol,Andreev,Leonid Nikolaevich
438,1597,李箱,1910-09-14,1937-04-17,male,Jong-ro,I,Sang
439,1626,猪狩満直,1898-05-09,1938-04-17,male,,Ikari,Mitsunao
440,392,生田葵山,1876-04-14,1945-12-31,male,Japan,Ikuta,Kizan
441,393,生田長江,1882-04-21,1936-01-11,male,日野町,Ikuta,Choko
442,1413,池田亀鑑,1896-12-09,1956-12-19,male,,Ikeda,Kikan
443,1352,池田輝方,1833-01-04,1921-05-06,male,東京都,Ikeda,Terukata
444,398,池谷信三郎,1900-10-15,1933-12-21,male,京橋区,Iketani,Shinsaburo
445,868,池宮城積宝,1893-00-00,1951-00-00,male,Okinawa,Ikemiyagi,Sekiho
446,228,井沢衣水,1889-00-00,1967-08-14,male,Tochigi?,Izawa,Isui
447,1252,石井研堂,1865-00-00,1943-00-00,male,,Ishii,Kendo
448,1460,尾佐竹猛,1880-01-20,1946-10-01,male,,Osatake,Takeki
449,1170,石川三四郎,1876-05-23,1956-11-28,male,埼玉県,Ishikawa,Sanshiro
450,1835,石川成章,1872-07-26,1945-09-06,male,,Ishikawa,Seisho
451,1478,石川千代松,1860-01-08,1935-01-17,male,江戸,Ishikawa,Chiyomatsu
452,1206,石河幹明,1859-11-11,1943-07-25,male,,Ishikawa,Mikiaki
453,229,石田孫太郎,1874-00-00,1936-00-00,male,,Ishida,Magotaro
454,1742,石原忍,1879-09-25,1963-01-03,male,東京府,Ishihara,Shinobu
455,1665,泉芳朗,1905-03-18,1959-04-09,male,,Izumi,Horo
456,864,板倉勝宣,1898-02-12,1923-01-17,male,東京府,Itakura,Katsunobu
457,412,市島春城,1860-03-09,1944-04-21,male,Agano,Ichijima,Syunjo
458,1197,伊東静雄,1906-12-10,1953-03-12,male,諫早市,Ito,Shizuo
459,1642,伊藤信二,1907-10-30,1932-08-14,male,,Ito,Shinji
460,1232,伊東忠太,1867-11-21,1954-04-07,male,米沢市,Ito,Chyuta
461,1961,稲垣巌,1897-02-15,1937-08-15,male,東京都,Inagaki,Iwao
462,1289,犬田卯,1891-08-23,1957-07-21,male,,Inuta,Shigeru
463,1685,井上貞治郎,1881-08-16,1963-11-10,male,兵庫県,Inoue,Teijiro
464,420,井上哲次郎,1856-02-01,1944-12-07,male,太宰府市,Inoue,Tetsujiro
465,1315,井上良夫,1908-00-00,1945-00-00,male,若松市,Inoue,Yoshio
466,232,伊波普猷,1876-03-15,1947-08-13,male,那覇市,Iha,Fuyu
467,1336,伊庭心猿,1908-00-00,1957-02-25,male,Tokyo,Iba,Shinen
468,1210,違星北斗,1902-01-01,1929-01-26,male,余市町,Iboshi,Hokuto
469,234,今井邦子,1890-05-31,1948-07-15,female,徳島市,Imai,Kuniko
470,1627,今村恒夫,1908-01-15,1936-12-09,male,福岡県,Imamura,Tsuneo
471,430,伊良子清白,1877-10-04,1946-01-10,male,,Irako,Seihaku
472,137,岩野泡鳴,1873-01-20,1920-05-09,male,淡路市,Iwano,Homei
473,1353,岩村透,1870-02-25,1917-08-17,male,,Iwamura,Toru
474,493,加藤朝鳥,1886-09-19,1938-05-17,male,,Kato,Asatori
475,1534,岩本素白,1883-08-17,1961-10-02,male,東京都,Iwamoto,Sohaku
476,17,ウィードグスターフ,1858-00-00,1914-00-00,male,Holmegård,Wied,Gustav
477,435,上田万年,1867-02-11,1937-10-26,male,Ōkubo,Ueda,Kazutoshi
478,1628,上田進,1907-10-24,1947-02-24,male,東京都,Ueda,Susumu
479,1903,上田広,1905-06-18,1966-02-27,male,千葉県,Ueda,Hiroshi
480,880,枯葉,,,unknown,,Kareha,
481,1705,ヴェルハーレンエミール,1855-03-21,1916-11-27,male,Sint-Amands,Verhaeren,Emile
482,1582,宇田川文海,1848-03-28,1930-01-06,male,,Udagawa,Bunkai
483,1070,神吉三郎,1899-2-17,1952-11-9,male,,Kanki,Saburo
484,1762,内山完造,1885-01-11,1959-09-20,male,,Uchiyama,Kanzou
485,1798,梅崎春生,1915-02-15,1965-07-19,male,福岡市,Umezaki,Haruo
486,1630,榎南謙一,1913-00-00,1945-00-00,unknown,unknown,Enami,Kenichi
487,1321,江南文三,1887-12-26,1946-02-08,male,Ishikawa,Enami,Bunzo
488,448,江見水蔭,1869-09-17,1934-11-03,male,岡山市,Emi,Suiin
489,1139,エンゲルスフリードリッヒ,1820-11-28,1895-08-05,male,Barmen,Engels,Friedrich
490,1908,小穴隆一,1894-11-28,1966-04-24,male,北海道,Oana,Ryuichi
491,1631,大石喜幸,1910-00-00,1941-00-00,unknown,Japan,Oishi,Yoshiyuki
492,1632,大江鉄麿,1915-00-00,1944-00-00,unknown,unknown,Oe,Tetsumaro
493,1689,大木頭,1886-02-20,1912-04-13,unknown,unknown,Oki,
494,1879,大隈重信,1838-03-11,1922-01-10,male,佐賀市,Okuma,Shigenobu
495,1872,大下宇陀児,1896-11-15,1966-08-11,male,長野県,Oshita,Udaru
496,863,大島亮吉,1899-09-04,1928-03-25,male,Shiba-ku,Oshima,Ryokichi
497,1824,大坪砂男,1904-02-01,1965-01-12,male,東京市,Otsubo,Sunao
498,1316,大庭武年,1904-00-00,1945-00-00,unknown,unknown,Oba,Taketoshi
499,1474,丘浅次郎,1868-12-31,1944-05-02,male,静岡県,Oka,Asajiro
500,965,丘丘十郎,1897-12-26,1949-05-17,male,Tokushima,Oka,Kyujuro
501,467,岡倉由三郎,1868-03-15,1936-10-31,male,Yokohama,Okakura,Yoshisaburo
502,1354,岡崎雪声,1854-02-26,1921-04-16,male,Fushimi-ku,Okazaki,Sessei
503,1355,岡田三郎助,1869- 02-22,1939-09-23,male,佐賀県,Okada,Saburosuke
504,874,尾形亀之助,1900-12-12,1942-12-02,male,,Ogata,Kamenosuke
505,239,岡本一平,1886-06-11,1948-10-11,male,函館市,Okamoto,Ippei
506,1339,岡本帰一,1888-6-12,1930-12-29,male,兵庫県,Okamoto,Kiichi
507,474,小川正子,1902-03-26,1943-04-29,female,山梨県,Ogawa,Masako
508,120,木下杢太郎,1885-08-01,1945-10-15,male,賀茂郡,Kinoshita,Mokutaro
509,1180,沖野岩三郎,1876-01-05,1956-01-30,male,,Okino,Iwasaburo
510,240,荻原守衛,1879-12-01,1910-04-22,male,Hotaka,Ogiwara,Morie
511,1753,尾崎士郎,1898-02-05,1964-02-19,male,横須賀村,Ozaki,Shiro
512,242,尾崎秀実,1901-05-01,1944-11-07,male,Shiba-ku,Ozaki,Hotsumi
513,479,小山内薫,1881-07-26,1928-12-25,male,広島市,Osanai,Kaoru
514,1589,落合ユキ子,1903-11-07,1946-08-04,female,Japan,Ochiai,Yukiko
515,1761,小津安二郎,1903-12-12,1963-12-12,male,深川区,Ozu,Yasujiro
516,1887,小野梓,1852-03-10,1886-01-11,male,土佐国,Ono,Azusa
517,243,小野賢一郎,1888-07-01,1943-02-01,male,Fukuoka Prefecture,Ono,Ken'ichiro
518,871,小野浩,1894-06-29,1933-10-21,male,,Ono,Hiroshi
519,1356,尾上梅幸,1870-11-08,1934-11-08,unknown,,Onoe,Baiko
520,201,グリーンジェイムズ,,2014-04,unknown,,Green,James
521,1246,恩地孝四郎,1891-07-02,1955-06-03,male,淀橋町,Onchi,Koshiro
522,1290,癋見鈍太郎,1889-01-04,1936-03-11,male,Tokyo,Kakumi,Dontaro
523,244,梶井久,1870-00-00,1946-00-00,female,Japan,Kajii,Hisa
524,1978,勝本清一郎,1899-05-05,1967-03-23,male,東京都,Katsumoto,Seiichiro
525,1286,桂小南,1880-05-24,1947-11-21,male,,Katsura,Konan
526,919,加藤一夫,1887-02-28,1951-01-25,male,秋田市,Kato,Kazuo
527,1317,加藤弘之,1836-06-23,1916-02-09,male,Izushi,Kato,Hiroyuki
528,1240,加藤道夫,1918-10-17,1953-12-22,male,福岡県,Kato,Michio
529,1984,金沢庄三郎,1872-06-12,1967-06-02,male,大阪府,Kanazawa,Shozaburo
530,873,金田千鶴,1902-11-19,1934-08-17,unknown,泰阜村,Kanada,Chizu
531,1956,金森徳次郎,1886-03-17,1959-06-16,male,名古屋市,Kanamori,Tokujiro
532,920,金子薫園,1876-11-30,1951-03-30,male,神田淡路町,Kaneko,Kun'en
533,246,金子ふみ子,1903-01-25,1926-07-23,female,Yokohama,Kaneko,Fumiko
534,1781,金田鬼一,1886-12-10,1963-11-01,male,東京都,Kaneda,Kiichi
535,866,狩野亨吉,1865-09-17,1942-12-22,male,大館町,Kano,Kokichi
536,891,加福均三,1885-00-00,1948-00-00,male,,Kafuku,Kinzo
537,1870,亀井勝一郎,1907-02-06,1966-11-14,male,函館市,Kamei,Katsuichiro
538,1076,高良とみ,1896-7-1,1993-1-17,female,富山県,Kora,Tomi
539,1906,河井寛次郎,1890-08-24,1966-11-18,male,安来市,Kawai,Kanjiro
540,1861,河井酔茗,1874-05-07,1965-01-17,male,Sakai,Kawai,Suimei
541,507,川上眉山,1869-04-16,1908-06-15,male,大阪市,Kawakami,Bizan
542,1911,川田順,1882-01-15,1966-01-22,male,東京,Kawada,Jun
543,1588,川田雪山,1879-05-24,1951-01,male,Kochi,Kawada,Setsuzan
544,1532,川田瑞穂,1879-05-24,1951-01,unknown,,Kawada,Mizuho
545,369,川端茅舎,1897-08-17,1941-07-17,male,Tokyo,Kawabata,Bosha
546,510,河東碧梧桐,1873-02-26,1937-02-01,male,松山市,Kawahigashi,Hekigoto
547,938,観世左近　二十四世,1895-12-18,1939-03-21,male,Japan,Kanze,Sakon Nijuyonsei
548,1731,神田左京,1874-07-07,1939-07-07,unknown,佐々町,Kanda,Sakyo
549,1666,漢那浪笛,1887-00-00,1939-00-00,unknown,unknown,Kanna,Roteki
550,1055,蒲原有明,1875-03-15,1952-02-03,male,東京,Kanbara,Ariake
551,1484,魏徴,580-00-00,643-00-00,male,Julu County,Wei,Zheng
552,872,木内高音,1896-02-28,1951-06-07,male,尾道市,Kiuchi,Takane
553,514,菊池幽芳,1870-10-27,1947-07-21,male,,Kikuchi,Yuho
554,1723,斎藤三郎,1895-08-26,1960-02-02,male,,Saito,Saburo
555,164,堺利彦,1871-01-15,1933-01-23,male,豊津村,Sakai,Toshihiko
556,251,岸田劉生,1891-06-23,1929-12-20,male,銀座,Kishida,Ryusei
557,1751,北尾亀男,1892-08-25,1958-02-08,male,Japan,Kitao,Kameo
558,1357,北村四海,1871-04-03,1927-11-14,male,,Kitamura,Shikai
559,1537,喜多村緑郎,1871-09-07,1961-05-16,male,東京市,Kitamura,Rokuro
560,114,キプリングラデャード,1865-12-30,1936-01-18,male,Mumbai,Kipling,Rudyard
561,1207,木村芥舟,1830-02-27,1901-12-09,male,,Kimura,Kaishu
562,1243,木村小舟,1881-09-12,1955-04-20,male,,Kimura,Shoshu
563,1894,木村荘十,1897-01-12,1967-05-06,male,東京都,Kimura,Soju
564,1643,木村好子,1904-01-10,1959-10-24,male,Shimotsuga district,Kimura,Yoshiko
565,1327,肝付兼行,1853-04-23,1922-01-13,male,,Kimotsuki,Kaneyuki
566,1393,キャロルルイス,1832-01-27,1898-01-14,male,Daresbury,Carroll,Lewis
567,1078,瞿佑,1341-00-00,1427-00-00,male,Hangzhou,Qu,You
568,253,陸羯南,1857-11-30,1907-09-02,male,弘前市,Kuga,Katsunan
569,1516,草野天平,1910-02-28,1952-04-25,male,Japan,Kusano,Tenpei
570,1866,楠田匡介,1903-00-00,1966-00-00,male,,Kusuda,Kyousuke
571,367,クスミンミカイル・アレクセーヴィチ,1872-00-00,1936-00-00,male,Yaroslavl,Kuzmin,Mikhail Alekseevich
572,1834,The Creative CAT,,,,,The Creative CAT,
573,1633,国見善弘,1916-00-00,1937-00-00,male,Japan,Kunimi,Yoshihiro
574,1307,久保栄,1900-12-28,1958-03-15,male,札幌市,Kubo,Sakae
575,537,久保良英,1883-04-22,1942-11-11,male,,Kubo,Yoshihide
576,1907,窪田空穂,1877-06-08,1967-04-12,male,和田村,Kubota,Utsuho
577,1692,久保田万太郎,1889-11-07,1963-05-06,male,東京,Kubota,Mantaro
578,1144,クラウフォードフランシス・マリオン,1854-08-02,1909-04-09,male,Bagni di Lucca,Crawford,Francis Marion
579,1645,倉橋潤一郎,1914-00-00,1945-10,male,Japan,Kurahashi,Jun'ichiro
580,1821,蔵原伸二郎,1899-09-04,1965-03-16,male,阿蘇市,Kurahara,Shinjiro
581,357,クラルテジュール,1840-00-00,1913-00-00,male,Limoges,Claretie,Jules
582,1527,栗島山之助,1876-04-01,1945-11-06,male,Japan,Kurishima,Sannosuke
583,1563,グルモンレミ・ドゥ,1858-04-04,1915-09-27,male,Bazoches-au-Houlme,Gourmont,Remy de
584,1707,クローデルポール,1868-08-06,1955-02-23,male,Villeneuve-sur-Fère,Claudel,Paul
585,974,黒木舜平,1909-06-19,1948-06-13,male,Kanagi,Kuroki,Shunpei
586,37,黒島伝治,1898-12-12,1943-10-17,male,香川県,Kuroshima,Denji
587,257,黒田清輝,1866-06-29,1924-07-15,male,東千石町,Kuroda,Seiki
588,1435,黒部溯郎,1892-00-00,1949-03,male,Japan,Kurobe,Soro
589,542,桑木厳翼,1874-06-25,1946-12-15,male,東京都,Kuwaki,Gen'yoku
590,1250,ケイエレン,1849-12-11,1926-04-25,female,Gladhammar church parish,Key,Ellen
591,1285,慶應義塾,,,unknown,,Keiogijuku,
592,1300,ケネディパトリック,1801-00-00,1873-00-00,unknown,,Kennedy,Patrick
593,1769,ゲランシャルル,1873-12-29,1907-03-17,male,France,Guerin,Charles
594,1846,小泉信三,1888-05-04,1966-05-11,male,三田,Koizumi,Shinzo
595,1759,実吉捷郎,1895-01-20,1962-02-15,male,東京都,Saneyoshi,Hayao
596,1774,高祖保,1910-05-04,1945-01-20,male,,Koso,Tamotsu
597,1469,河野常吉,1863-01-11,1930-09-03,male,,Kono,Tsunekichi
598,1677,河野広道,1905-01-17,1963-07-12,male,,Kouno,Hiromichi
599,1797,河本大作,1883-01-24,1955-08-25,male,兵庫県,Komoto,Daisaku
600,1077,郡虎彦,1890-6-28,1924-10-6,male,東京都,Kori,Torahiko
601,364,ゴーリキーマクシム,1868-00-00,1936-00-00,male,Nizhny Novgorod,Gorky,Maksim
602,1247,小金井喜美子,1871-01-19,1956-01-26,female,,Koganei,Kimiko
603,1186,宍戸儀一,1907-05-09,1954-08-19,male,Japan,Shishido,Giichi
604,599,島村抱月,1871-02-28,1918-11-05,male,那賀郡,Shimamura,Hogetsu
605,27,小島烏水,1873-12-29,1948-12-13,male,横浜市,Kojima,Usui
606,1803,小杉放庵,1881-12-30,1964-04-16,male,日光市,Kosugi,Hoan
607,1672,小竹主,1873-10-03,1961-12-04,male,Gifu,Kotake,
608,553,児玉花外,1874-07-07,1943-09-20,male,,Kodama,Kagai
609,1613,後藤謙太郎,1895-00-00,1925-00-00,male,Japan,Goto,Kentaro
610,1256,小林一三,1873-01-03,1957-01-25,male,Nirasaki,Kobayashi,Ichizo
611,1201,小舟勝二,,1931-00-00,unknown,unknown,Kobune,Katsuji
612,1884,小宮豊隆,1884-03-07,1966-05-03,male,福岡県,Komiya,Toyotaka
613,1268,小村雪岱,1887-03-22,1940-10-17,male,川越市,Komura,Settai
614,1867,小山清,1911-10-04,1965-03-06,male,東京都,Koyama,Kiyoshi
615,601,十一谷義三郎,1897-10-14,1937-04-02,male,神戸市,Juichiya,Gisaburo
616,362,コロレンコウラジミール・ガラクティオノヴィチ,1853-07-15,1921-12-25,male,Russia,Korolenko,Vladimir Galaktionovick
617,1390,金剛巌,1886-00-00,1951-00-00,unknown,,Kongo,Iwao
618,1471,今野大力,1904-02-05,1935-06-19,male,北海道,Konno,Dairiki
619,1736,庄野健,1955-00-00,,male,Japan,Shono,Ken
620,1131,新青年編輯局,,,,,Shinseinen henshukyoku,
621,1409,菅野徳助,,1915-01-13,male,Japan,Sugano,Tokusuke
622,46,鈴木行三,,1962-02-03,unknown,unknown,Suzuki,Kozo
623,1804,三枝博音,1892-05-20,1963-11-09,male,,Saigusa,Hiroto
624,1806,斉藤弘吉,1899-00-00,1964-09-19,male,Yamagata,Saito,Hirokichi
625,1096,榊亮三郎,1872-04-05,1946-08-24,unknown,unknown,Sakaki,Ryozaburo
626,1778,薄田斬雲,1877-01-27,1956-03-27,male,青森県,Susukida,Zan'un
627,1849,関根秀雄,1895-09-17,1987-07-27,male,東京都,Sekine,Hideo
628,1213,瀬沼夏葉,1875-12-11,1915-02-28,female,高崎市,Senuma,Kayo
629,913,sogo,,,,,Sogo,
630,621,高垣松雄,1890-12-13,1940-09-13,male,横須賀市,Takagaki,Matsuo
631,1920,宝探子,,,,,Takara,Sagashi
632,2053,竹本周平,,,unknown,unknown,Takemoto,Shuhei
633,1767,サキ,1870-12-18,1916-11-14,unknown,,Saki,
634,1604,桜間中庸,1911-07-06,1934-04-18,male,Okayama,Sakurama,Chuyo
